sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
1513,2026-06-09,15,杭州,多云,0.5048,0.5061,28.88,0.0236,56.485,42266.66
1514,2026-04-08,14,杭州,晴,0.1733,0.5336,27.57,0.0087,57.952,73324.51
1515,2026-05-17,13,杭州,雨,0.9377,0.9135,28.77,0.6932,68.668,9283.66
1516,2026-05-22,17,杭州,晴,0.0899,0.3829,20.01,0.006,30.374,65216.52
1517,2026-05-23,13,杭州,晴,0.0053,0.3391,26.44,0.0078,69.153,94723.19
1518,2026-05-03,7,杭州,晴,0.1179,0.5543,19.56,0.016,27.282,56683.44
1519,2026-04-16,7,杭州,多云,0.5151,0.5677,19.43,0.0224,23.478,26561.38
1520,2026-06-18,16,杭州,阴,0.6778,0.744,21.29,0.0605,45.586,18410.25
1521,2026-05-17,15,杭州,晴,0.1244,0.2958,26.36,0.0093,54.734,81758.6
1522,2026-06-26,6,杭州,阴,0.8873,0.5974,12.9,0.1169,17.272,10329.32
1523,2026-06-16,13,杭州,晴,0.1016,0.4484,25.82,0.0105,70.212,88986.02
1524,2026-04-29,8,杭州,多云,0.4486,0.5543,24.54,0.039,40.487,37386.53
1525,2026-04-27,12,杭州,阴,0.7353,0.7496,29.56,0.0092,68.408,21000.68
1526,2026-04-11,6,杭州,多云,0.5338,0.4908,14.51,0.0168,6.333,12575.05
1527,2026-04-14,16,杭州,阴,0.8862,0.6221,28.44,0.0088,37.423,13115.54
1528,2026-06-24,9,杭州,多云,0.4439,0.6817,24.68,0.0198,56.696,44233.29
1529,2026-05-01,10,杭州,多云,0.4027,0.5394,22.19,0.0127,61.474,44176.79
1530,2026-04-05,13,杭州,晴,0.1397,0.5306,27.39,0.0048,63.422,82075.09
1531,2026-05-25,18,杭州,多云,0.2985,0.4759,25.05,0.056,15.679,27998.53
1532,2026-06-04,8,杭州,多云,0.5859,0.7188,20.56,0.0338,45.069,32218.54
1533,2026-04-18,17,杭州,晴,0.1535,0.4534,24.71,0.0075,23.968,54767.0
1534,2026-05-08,12,杭州,晴,0.1089,0.5232,24.75,0.002,69.638,91181.79
1535,2026-05-07,11,杭州,多云,0.4888,0.6357,26.61,0.0185,67.686,45800.16
1536,2026-04-27,11,杭州,晴,0.2018,0.6064,27.98,0.0022,66.511,79234.37
1537,2026-04-09,6,杭州,阴,0.8721,0.8009,18.65,0.0415,5.762,5067.96
1538,2026-05-16,13,杭州,晴,0.058,0.3084,25.36,0.0185,68.579,94597.53
1539,2026-04-20,16,杭州,晴,0.1785,0.3631,25.06,0.0092,38.714,72159.45
1540,2026-06-30,7,杭州,晴,0.1617,0.4447,18.94,0.0155,32.059,62661.44
1541,2026-05-09,16,杭州,多云,0.6157,0.4829,29.06,0.0727,42.19,32479.8
1542,2026-05-12,8,杭州,多云,0.4798,0.5446,23.91,0.0168,42.641,40980.34
1543,2026-07-01,17,杭州,多云,0.5215,0.6303,27.0,0.0307,32.015,31168.43
1544,2026-05-18,7,杭州,阴,0.8717,0.7298,15.78,0.1612,29.838,12030.7
1545,2026-05-08,12,杭州,阴,0.7033,0.7703,27.01,0.0721,69.638,20883.05
1546,2026-04-09,6,杭州,多云,0.3111,0.7086,18.28,0.0336,5.762,14813.56
1547,2026-04-14,16,杭州,阴,0.6807,0.6992,23.93,0.1031,37.423,17006.1
1548,2026-04-20,9,杭州,晴,0.0253,0.3955,20.64,0.0064,50.76,88549.46
1549,2026-04-26,13,杭州,多云,0.52,0.4786,25.84,0.0755,66.384,43133.81
1550,2026-05-28,13,杭州,多云,0.5633,0.7685,29.81,0.0617,69.493,40428.77
1551,2026-04-18,14,杭州,多云,0.3091,0.7471,27.81,0.0181,59.584,46429.53
1552,2026-04-06,7,杭州,多云,0.468,0.6456,15.05,0.0214,20.883,27023.84
1553,2026-04-28,12,杭州,晴,0.1235,0.6054,21.68,0.0077,68.528,86529.16
1554,2026-05-29,10,杭州,晴,0.1104,0.3516,23.28,0.0115,64.308,89010.84
1555,2026-05-10,10,杭州,晴,0.0013,0.3415,31.48,0.0135,62.589,94569.05
1556,2026-06-09,16,杭州,晴,0.0119,0.5159,30.01,0.0108,45.34,76697.03
1557,2026-04-05,16,杭州,雨,0.9353,0.7916,29.03,0.7464,35.347,7585.68
1558,2026-04-06,6,杭州,阴,0.7344,0.6886,11.35,0.116,4.889,5805.91
1559,2026-04-02,18,杭州,多云,0.4782,0.5983,22.72,0.0714,3.699,10231.15
1560,2026-06-25,15,杭州,多云,0.4362,0.7309,25.13,0.0547,56.684,43856.38
1561,2026-05-17,8,杭州,多云,0.3064,0.5303,23.67,0.042,43.327,44979.17
1562,2026-06-20,15,杭州,晴,0.033,0.3876,31.77,0.0179,56.714,87079.66
1563,2026-06-11,16,杭州,晴,0.0376,0.3733,28.2,0.0135,45.422,80889.48
1564,2026-04-26,16,杭州,晴,0.097,0.485,33.01,0.0163,39.92,76283.21
1565,2026-04-28,18,杭州,阴,0.7551,0.827,26.15,0.0436,10.758,8368.93
1566,2026-05-13,8,杭州,晴,0.1121,0.4305,18.95,0.0189,42.785,78982.15
1567,2026-06-08,17,杭州,多云,0.4554,0.6492,28.29,0.0153,31.92,32362.37
1568,2026-06-28,14,杭州,晴,0.2111,0.292,30.4,0.0026,64.991,85452.85
1569,2026-06-15,9,杭州,多云,0.5177,0.5524,24.01,0.071,56.66,44111.34
1570,2026-05-24,18,杭州,多云,0.5111,0.6095,25.55,0.0404,15.551,22145.42
1571,2026-04-12,11,杭州,雨,0.9047,0.7442,26.75,0.5755,64.463,10028.89
1572,2026-06-18,7,杭州,雨,0.7844,0.9095,18.19,0.4619,32.247,8292.01
1573,2026-04-11,9,杭州,多云,0.4386,0.5516,23.3,0.0668,49.077,45031.23
1574,2026-04-22,9,杭州,多云,0.3777,0.4866,18.86,0.0764,51.113,46688.92
1575,2026-04-30,15,杭州,阴,0.8513,0.6107,25.7,0.0256,52.44,15463.8
1576,2026-04-18,6,杭州,多云,0.4631,0.5434,17.31,0.0265,8.255,16374.5
1577,2026-05-04,16,杭州,晴,0.1271,0.5773,28.71,0.0176,41.376,67575.13
1578,2026-04-19,13,杭州,多云,0.4632,0.7792,28.21,0.0341,65.455,48001.59
1579,2026-05-18,11,杭州,晴,0.0422,0.4232,28.08,0.0052,68.754,97387.06
1580,2026-06-04,8,杭州,晴,0.178,0.5499,23.27,0.0172,45.069,66151.58
1581,2026-05-31,15,杭州,雨,0.9036,0.7338,25.01,0.721,55.999,9701.37
1582,2026-05-31,16,杭州,晴,0.0062,0.3922,28.39,0.0158,44.784,79731.94
1583,2026-05-06,10,杭州,晴,0.1162,0.3078,26.64,0.0119,62.115,83652.28
1584,2026-06-12,13,杭州,多云,0.3503,0.5185,24.68,0.0674,70.139,49425.12
1585,2026-05-27,12,杭州,阴,0.8203,0.8299,27.93,0.0158,71.212,19411.89
1586,2026-04-18,6,杭州,晴,0.0629,0.5632,17.47,0.0198,8.255,32439.13
1587,2026-05-24,18,杭州,阴,0.8654,0.8576,20.85,0.1297,15.551,8278.86
1588,2026-04-23,9,杭州,晴,0.0879,0.2847,23.49,0.0053,51.286,86814.62
1589,2026-05-17,15,杭州,多云,0.4006,0.6914,22.97,0.0612,54.734,44717.74
1590,2026-05-31,15,杭州,雨,0.9726,0.9256,28.75,0.4145,55.999,7595.02
1591,2026-04-09,12,杭州,多云,0.3931,0.4676,28.85,0.035,66.03,47702.46
1592,2026-04-09,10,杭州,晴,0.0807,0.5158,27.11,0.014,58.121,85745.44
1593,2026-06-09,15,杭州,阴,0.7575,0.6115,25.68,0.0869,56.485,19472.85
1594,2026-05-12,17,杭州,阴,0.8021,0.7669,23.57,0.0418,28.915,13287.25
1595,2026-06-26,12,杭州,晴,0.2117,0.5263,33.84,0.019,71.968,84670.89
1596,2026-04-28,17,杭州,多云,0.3595,0.5186,28.75,0.0673,26.254,32799.54
1597,2026-04-06,17,杭州,雨,0.8204,0.9281,18.82,0.5664,20.883,6301.61
1598,2026-05-23,8,杭州,雨,0.9646,0.7803,19.15,0.6343,44.037,7239.36
1599,2026-05-07,18,杭州,多云,0.5212,0.7325,21.13,0.0089,12.721,20049.9
1600,2026-05-11,12,杭州,多云,0.539,0.566,24.04,0.0752,69.936,42588.29
1601,2026-06-17,6,杭州,多云,0.4847,0.7516,16.4,0.0069,17.322,21973.5
1602,2026-06-10,7,杭州,晴,0.1097,0.3753,16.1,0.0023,32.02,55488.33
1603,2026-05-26,8,杭州,雨,0.9127,0.8348,20.7,0.8491,44.344,8657.1
1604,2026-05-25,10,杭州,多云,0.3038,0.5378,22.74,0.0761,64.023,53105.44
1605,2026-05-29,16,杭州,晴,0.1466,0.2849,30.6,0.011,44.619,72921.03
1606,2026-06-27,9,杭州,多云,0.2904,0.4611,24.67,0.0711,56.648,51756.34
1607,2026-06-20,16,杭州,多云,0.3854,0.6155,28.11,0.0363,45.598,43954.24
1608,2026-06-10,13,杭州,晴,0.218,0.6013,30.31,0.0075,70.086,81049.97
1609,2026-04-02,6,杭州,多云,0.5487,0.6236,15.78,0.0667,3.699,9421.83
1610,2026-05-30,14,杭州,雨,0.9234,0.747,28.34,0.5503,64.372,9307.55
1611,2026-06-23,16,杭州,晴,0.1015,0.5871,25.52,0.0102,45.588,75243.11
1612,2026-06-22,6,杭州,多云,0.4938,0.6513,13.89,0.002,17.343,23864.81
1613,2026-04-18,10,杭州,阴,0.8654,0.7208,26.18,0.0901,59.584,16853.68
1614,2026-06-25,6,杭州,雨,0.9889,0.8943,18.25,0.4193,17.297,4466.78
1615,2026-04-24,14,杭州,晴,0.0597,0.4208,27.64,0.0155,60.493,84199.08
1616,2026-06-05,15,杭州,晴,0.1534,0.449,27.9,0.0083,56.302,82060.31
1617,2026-04-18,12,杭州,多云,0.4,0.5257,27.67,0.0376,67.266,44007.33
1618,2026-06-12,9,杭州,多云,0.3812,0.6522,18.14,0.0456,56.588,43913.64
1619,2026-06-29,7,杭州,阴,0.889,0.6654,14.8,0.0864,32.099,13438.12
1620,2026-06-01,14,杭州,多云,0.5519,0.5339,28.07,0.0257,64.492,41651.32
1621,2026-06-23,18,杭州,多云,0.3149,0.5504,20.82,0.0542,17.332,27530.04
1622,2026-04-11,15,杭州,雨,0.8342,0.8583,28.37,0.5484,49.077,9894.91
1623,2026-06-03,14,杭州,多云,0.4513,0.5991,30.17,0.0403,64.601,46825.12
1624,2026-04-15,9,杭州,晴,0.1092,0.4487,15.67,0.0136,49.843,77215.18
1625,2026-05-26,7,杭州,晴,0.0067,0.5284,22.09,0.0084,30.847,68068.33
1626,2026-05-14,14,杭州,多云,0.5092,0.6638,26.02,0.0128,63.026,39913.79
1627,2026-05-13,14,杭州,晴,0.205,0.5658,27.72,0.0078,62.92,76699.8
1628,2026-05-30,14,杭州,晴,0.2098,0.2874,30.25,0.0067,64.372,80543.76
1629,2026-05-13,9,杭州,多云,0.5353,0.7668,22.02,0.0094,54.265,40648.88
1630,2026-06-10,6,杭州,晴,0.0175,0.3792,12.9,0.0004,17.089,46474.15
1631,2026-06-05,14,杭州,晴,0.1829,0.4692,31.54,0.0192,64.699,80819.54
1632,2026-04-07,18,杭州,多云,0.574,0.4573,24.23,0.0436,5.182,11161.92
1633,2026-04-05,18,杭州,多云,0.3909,0.7491,23.96,0.0778,4.595,11704.51
1634,2026-06-18,13,杭州,阴,0.7768,0.7638,23.86,0.0657,70.233,21490.79
1635,2026-05-16,8,杭州,晴,0.0608,0.4555,20.51,0.0053,43.196,77980.16
1636,2026-06-21,9,杭州,雨,0.9138,0.9379,21.76,0.4322,56.715,9191.95
1637,2026-04-08,14,杭州,晴,0.0573,0.3066,26.33,0.0172,57.952,86242.28
1638,2026-04-13,15,杭州,晴,0.2045,0.404,29.37,0.0142,49.463,76900.07
1639,2026-06-30,11,杭州,雨,0.8035,0.895,27.34,0.6788,70.137,11375.31
1640,2026-05-10,16,杭州,阴,0.8065,0.7396,24.39,0.0645,42.344,15371.83
1641,2026-04-02,9,杭州,雨,0.789,0.7964,28.79,0.4237,47.268,9498.99
1642,2026-06-13,6,杭州,多云,0.6147,0.6443,19.71,0.0092,17.218,22705.67
1643,2026-05-14,7,杭州,多云,0.5178,0.7777,17.55,0.0223,29.238,31045.8
1644,2026-05-01,7,杭州,晴,0.1576,0.4781,18.17,0.0058,26.881,61397.55
1645,2026-05-27,6,杭州,晴,0.017,0.3286,10.56,0.0107,15.92,48201.28
1646,2026-06-17,12,杭州,晴,0.117,0.4739,23.32,0.0017,71.98,90893.13
1647,2026-05-23,13,杭州,晴,0.0025,0.5419,26.74,0.0009,69.153,93546.31
1648,2026-05-01,18,杭州,多云,0.3733,0.6827,26.97,0.0688,11.445,21248.14
1649,2026-04-11,8,杭州,晴,0.1319,0.4318,22.6,0.0112,36.748,63180.71
1650,2026-06-01,10,杭州,雨,0.783,0.8648,25.1,0.7448,64.492,10970.54
1651,2026-04-04,10,杭州,多云,0.5672,0.5493,26.35,0.0107,57.266,38086.54
1652,2026-04-03,17,杭州,晴,0.1414,0.3399,28.7,0.016,20.065,46793.78
1653,2026-05-18,11,杭州,晴,0.1253,0.5606,26.6,0.0182,68.754,88382.35
1654,2026-05-19,8,杭州,雨,0.868,0.7286,19.97,0.7987,43.578,9372.47
1655,2026-04-07,17,杭州,阴,0.8847,0.6231,29.67,0.0392,21.152,10523.34
1656,2026-06-25,8,杭州,晴,0.0616,0.4354,15.63,0.0189,45.561,75060.1
1657,2026-06-20,11,杭州,晴,0.0688,0.609,28.85,0.0074,70.244,93146.85
1658,2026-04-10,11,杭州,多云,0.5722,0.6894,27.07,0.046,64.17,38495.22
1659,2026-04-16,9,杭州,多云,0.5533,0.4826,27.85,0.0094,50.03,38910.7
1660,2026-04-04,10,杭州,晴,0.1165,0.3369,24.14,0.0056,57.266,85427.57
1661,2026-05-05,11,杭州,晴,0.1772,0.6083,27.61,0.0059,67.465,84931.06
1662,2026-05-16,17,杭州,多云,0.4708,0.599,24.24,0.0458,29.545,31239.56
1663,2026-04-22,15,杭州,晴,0.0218,0.2985,29.61,0.001,51.113,89397.54
1664,2026-04-22,9,杭州,晴,0.0648,0.5282,20.75,0.0125,51.113,80218.2
1665,2026-06-08,14,杭州,多云,0.3274,0.6329,25.02,0.009,64.824,47866.41
1666,2026-04-27,14,杭州,多云,0.4341,0.5092,29.17,0.0138,60.925,42053.09
1667,2026-05-20,16,杭州,阴,0.8399,0.5906,22.47,0.1501,43.698,14284.55
1668,2026-06-28,15,杭州,晴,0.1574,0.4703,29.76,0.0018,56.625,82197.5
1669,2026-05-05,11,杭州,阴,0.8835,0.7178,23.2,0.1725,67.465,17998.0
1670,2026-06-26,13,杭州,晴,0.1667,0.5833,25.2,0.0185,70.211,86837.24
1671,2026-07-01,11,杭州,晴,0.0554,0.5457,28.09,0.017,70.111,98262.79
1672,2026-05-07,15,杭州,多云,0.6075,0.5049,27.97,0.0245,53.477,38119.81
1673,2026-05-12,12,杭州,阴,0.8079,0.7332,30.84,0.0904,70.031,19805.26
1674,2026-05-27,12,杭州,阴,0.8118,0.6067,24.47,0.054,71.212,17781.59
1675,2026-05-07,18,杭州,晴,0.2047,0.5736,26.13,0.0006,12.721,38270.55
1676,2026-04-23,12,杭州,雨,0.9227,0.8415,23.39,0.3275,67.914,9400.84
1677,2026-06-13,6,杭州,多云,0.355,0.5678,16.94,0.0209,17.218,26434.17
1678,2026-06-04,9,杭州,晴,0.0315,0.5009,21.73,0.0007,56.248,86492.76
1679,2026-04-07,17,杭州,多云,0.4241,0.5985,28.54,0.0772,21.152,26424.9
1680,2026-04-21,7,杭州,多云,0.6119,0.5446,24.82,0.0382,24.684,25592.04
1681,2026-04-10,6,杭州,多云,0.2841,0.557,18.79,0.0299,6.049,16136.04
1682,2026-06-25,9,杭州,晴,0.0652,0.3424,24.69,0.0073,56.684,87014.08
1683,2026-05-24,17,杭州,多云,0.3605,0.7746,30.39,0.0248,30.619,34373.86
1684,2026-06-14,15,杭州,阴,0.84,0.7739,29.1,0.0781,56.639,17401.27
1685,2026-05-01,11,杭州,阴,0.6642,0.715,24.05,0.12,67.002,23177.69
1686,2026-04-29,18,杭州,雨,0.8067,0.7573,22.52,0.4467,10.991,4743.81
1687,2026-04-10,17,杭州,晴,0.0236,0.5456,22.94,0.0189,21.947,52721.39
1688,2026-05-23,15,杭州,晴,0.1992,0.3156,28.9,0.0179,55.35,79468.18
1689,2026-04-14,18,杭州,晴,0.1402,0.5924,23.08,0.015,7.172,28049.5
1690,2026-06-21,7,杭州,阴,0.735,0.7226,15.93,0.1453,32.26,15501.9
1691,2026-05-17,9,杭州,晴,0.0015,0.2878,21.05,0.0146,54.734,83726.87
1692,2026-05-07,11,杭州,多云,0.4204,0.7113,22.9,0.0752,67.686,45275.3
1693,2026-04-14,11,杭州,雨,0.9879,0.9434,23.44,0.531,64.752,8995.0
1694,2026-05-18,13,杭州,阴,0.8515,0.7687,24.41,0.0068,68.754,19307.52
1695,2026-05-23,16,杭州,多云,0.4344,0.6591,23.81,0.0708,44.037,39828.57
1696,2026-05-16,9,杭州,多云,0.4783,0.6856,24.68,0.0059,54.621,38660.87
1697,2026-04-01,14,杭州,阴,0.7592,0.6729,27.88,0.0987,56.743,20141.74
1698,2026-04-21,8,杭州,阴,0.8334,0.7053,19.86,0.1797,38.921,14788.07
1699,2026-05-10,8,杭州,晴,0.0876,0.5682,18.14,0.0087,42.344,69464.42
1700,2026-05-02,10,杭州,多云,0.4462,0.6447,24.94,0.0019,61.606,43841.11
1701,2026-06-14,6,杭州,多云,0.3146,0.707,19.42,0.0405,17.251,28525.09
1702,2026-06-18,14,杭州,阴,0.7628,0.7078,29.63,0.0895,65.054,19523.65
1703,2026-05-08,6,杭州,阴,0.7316,0.7453,13.78,0.1479,12.921,8247.92
1704,2026-05-01,11,杭州,雨,0.9383,0.9386,27.79,0.7616,67.002,9157.97
1705,2026-05-12,9,杭州,晴,0.0122,0.4194,19.81,0.0117,54.14,91953.51
1706,2026-05-31,9,杭州,阴,0.8473,0.8238,24.56,0.1384,55.999,17281.67
1707,2026-04-09,14,杭州,多云,0.3033,0.5908,26.43,0.0384,58.121,46525.39
1708,2026-06-29,16,杭州,阴,0.8061,0.6984,31.7,0.1509,45.461,15125.21
1709,2026-05-04,10,杭州,晴,0.0766,0.2964,23.61,0.0088,61.865,96447.01
1710,2026-04-04,17,杭州,阴,0.7668,0.8521,23.97,0.017,20.339,11827.88
1711,2026-05-20,16,杭州,阴,0.8853,0.7781,23.59,0.0532,43.698,15546.1
1712,2026-04-04,12,杭州,晴,0.0384,0.6186,24.66,0.0188,65.314,96220.55
1713,2026-06-11,10,杭州,雨,0.8756,0.9433,26.17,0.3689,64.924,9732.24
1714,2026-04-27,16,杭州,晴,0.1167,0.5101,32.89,0.0134,40.112,68678.49
1715,2026-04-03,10,杭州,阴,0.7947,0.8776,24.7,0.1289,57.093,16314.34
1716,2026-04-24,6,杭州,多云,0.3167,0.7687,18.99,0.065,9.795,19924.68
1717,2026-04-25,15,杭州,多云,0.29,0.467,29.21,0.0416,51.627,50675.24
1718,2026-05-06,6,杭州,晴,0.0174,0.5974,17.45,0.0171,12.518,41077.4
1719,2026-04-17,13,杭州,阴,0.8862,0.6473,24.27,0.0449,65.178,16077.95
1720,2026-04-30,11,杭州,多云,0.3306,0.5884,21.25,0.0545,66.882,46296.98
1721,2026-05-12,11,杭州,阴,0.7601,0.6711,26.29,0.1776,68.203,19790.01
1722,2026-05-13,17,杭州,阴,0.7437,0.7143,25.81,0.1155,29.078,13994.66
1723,2026-06-05,6,杭州,晴,0.1451,0.5572,15.8,0.0007,16.778,47014.41
1724,2026-06-15,13,杭州,阴,0.8225,0.8103,29.38,0.1398,70.198,19263.22
1725,2026-06-03,16,杭州,晴,0.2161,0.3292,27.28,0.0007,45.003,72983.09
1726,2026-04-01,15,杭州,多云,0.403,0.4701,27.61,0.0236,47.061,44773.6
1727,2026-05-30,8,杭州,雨,0.8269,0.7531,18.11,0.7813,44.703,9216.07
1728,2026-04-30,17,杭州,晴,0.2027,0.5486,25.44,0.0058,26.675,52829.53
1729,2026-07-01,11,杭州,晴,0.1233,0.4092,24.77,0.0015,70.111,91396.22
1730,2026-04-09,6,杭州,多云,0.6195,0.5118,16.37,0.0772,5.762,12279.82
1731,2026-06-19,10,杭州,阴,0.8347,0.7912,24.87,0.0139,65.061,17737.13
1732,2026-06-26,16,杭州,多云,0.3278,0.7471,26.98,0.0539,45.542,44525.25
1733,2026-04-25,6,杭州,多云,0.3269,0.6271,11.83,0.0727,10.041,20352.25
1734,2026-06-25,10,杭州,晴,0.05,0.2823,23.86,0.0168,65.04,98695.87
1735,2026-04-28,10,杭州,多云,0.4079,0.5429,24.17,0.0393,61.065,43306.9
1736,2026-04-16,8,杭州,雨,0.8707,0.8416,18.19,0.3336,37.862,8697.54
1737,2026-06-16,17,杭州,多云,0.5326,0.688,22.76,0.0016,32.217,30478.39
1738,2026-05-15,6,杭州,晴,0.1848,0.4074,12.58,0.0017,14.204,42256.1
1739,2026-05-24,12,杭州,晴,0.1167,0.2819,26.14,0.0135,71.016,95929.4
1740,2026-06-12,15,杭州,阴,0.6583,0.6606,31.21,0.1167,56.588,23122.69
1741,2026-05-06,14,杭州,雨,0.9007,0.7739,27.33,0.701,62.115,9602.07
1742,2026-05-28,7,杭州,雨,0.8702,0.7218,17.91,0.5908,31.058,7661.18
1743,2026-06-04,14,杭州,多云,0.452,0.7123,23.17,0.0649,64.652,40590.94
1744,2026-07-01,6,杭州,晴,0.0651,0.3135,16.88,0.0006,17.073,49514.43
1745,2026-04-21,11,杭州,雨,0.9302,0.8994,24.76,0.6139,65.728,9331.59
1746,2026-06-03,13,杭州,多云,0.354,0.5514,25.09,0.0578,69.82,47680.33
1747,2026-06-19,11,杭州,多云,0.314,0.491,28.55,0.0595,70.24,51153.14
1748,2026-06-14,12,杭州,晴,0.0815,0.5773,20.38,0.0124,71.937,89914.68
1749,2026-05-21,6,杭州,晴,0.1713,0.3004,17.92,0.0069,15.142,39964.93
1750,2026-06-29,12,杭州,多云,0.5171,0.7441,26.01,0.0082,71.918,43752.65
1751,2026-06-03,14,杭州,多云,0.5339,0.4703,30.3,0.0303,64.601,41674.93
1752,2026-05-21,18,杭州,阴,0.8097,0.8425,28.67,0.1638,15.142,9406.2
1753,2026-05-19,8,杭州,晴,0.1636,0.546,19.66,0.0195,43.578,72102.13
1754,2026-05-21,6,杭州,晴,0.0506,0.4443,14.9,0.0111,15.142,46772.15
1755,2026-05-31,16,杭州,晴,0.0366,0.49,27.45,0.0064,44.784,77756.0
1756,2026-04-03,17,杭州,多云,0.3725,0.7019,26.46,0.0316,20.065,26553.47
1757,2026-05-08,10,杭州,晴,0.1982,0.2979,20.04,0.0101,62.356,80943.86
1758,2026-06-14,13,杭州,晴,0.0189,0.4206,23.89,0.0031,70.181,84511.02
1759,2026-06-06,9,杭州,多云,0.3604,0.6355,25.26,0.0088,56.352,46814.19
1760,2026-05-26,15,杭州,多云,0.481,0.7648,24.79,0.0004,55.617,42017.12
1761,2026-04-07,14,杭州,雨,0.9824,0.7284,25.66,0.26,57.782,8469.88
1762,2026-04-09,12,杭州,晴,0.1441,0.3216,25.41,0.0083,66.03,88726.08
1763,2026-04-12,13,杭州,晴,0.1884,0.5771,30.12,0.0103,64.463,81471.23
1764,2026-04-28,7,杭州,雨,0.8193,0.7566,16.47,0.2007,26.254,7307.8
1765,2026-04-17,6,杭州,晴,0.075,0.5908,19.17,0.0038,7.989,33117.47
1766,2026-05-21,12,杭州,晴,0.1002,0.4676,25.35,0.0072,70.799,86057.1
1767,2026-04-21,7,杭州,多云,0.3726,0.6685,15.7,0.0613,24.684,29536.01
1768,2026-05-24,9,杭州,多云,0.3417,0.7547,20.51,0.0196,55.442,43131.4
1769,2026-05-25,16,杭州,晴,0.0713,0.476,29.02,0.0041,44.246,77522.22
1770,2026-06-16,14,杭州,多云,0.5537,0.562,26.61,0.0362,65.031,40961.79
1771,2026-06-11,10,杭州,晴,0.1915,0.5065,27.42,0.0195,64.924,87776.87
1772,2026-07-01,14,杭州,阴,0.7633,0.8308,25.58,0.1153,64.914,18855.88
1773,2026-05-21,13,杭州,阴,0.8875,0.721,30.02,0.0594,69.0,16499.78
1774,2026-04-12,6,杭州,晴,0.1681,0.6197,16.86,0.0036,6.615,24200.19
1775,2026-06-24,9,杭州,晴,0.175,0.4508,23.07,0.004,56.696,77206.41
1776,2026-06-14,13,杭州,多云,0.364,0.6699,32.81,0.0796,70.181,47619.73
1777,2026-06-12,16,杭州,阴,0.8976,0.7652,25.37,0.0778,45.457,12750.66
1778,2026-04-07,8,杭州,晴,0.0828,0.3622,19.63,0.0007,35.821,72402.89
1779,2026-05-19,18,杭州,雨,0.8429,0.7335,20.56,0.6607,14.846,5389.52
1780,2026-04-19,14,杭州,晴,0.0146,0.4763,30.24,0.0058,59.74,93464.16
1781,2026-06-04,10,杭州,晴,0.1114,0.3428,23.76,0.011,64.652,88761.71
1782,2026-04-13,14,杭州,晴,0.2085,0.4813,27.33,0.0118,58.784,81947.52
1783,2026-05-20,14,杭州,多云,0.5191,0.6381,29.76,0.0323,63.608,43728.29
1784,2026-06-06,17,杭州,晴,0.0651,0.5467,24.88,0.0152,31.802,67450.7
1785,2026-06-02,15,杭州,晴,0.1255,0.3179,27.57,0.0091,56.13,84543.08
1786,2026-07-01,11,杭州,多云,0.2807,0.7038,21.16,0.0709,70.111,53961.48
1787,2026-05-26,12,杭州,晴,0.2126,0.2848,31.59,0.0027,71.149,86802.98
1788,2026-04-25,10,杭州,晴,0.1889,0.553,24.87,0.0184,60.639,73645.69
1789,2026-04-22,12,杭州,晴,0.0739,0.5967,28.77,0.0112,67.787,88329.27
1790,2026-06-17,10,杭州,晴,0.0363,0.3825,19.16,0.0091,65.044,102165.12
1791,2026-06-24,11,杭州,阴,0.7483,0.8127,27.65,0.1195,70.233,20353.63
1792,2026-05-07,11,杭州,晴,0.1142,0.5012,22.46,0.0026,67.686,81363.6
1793,2026-05-14,10,杭州,晴,0.032,0.3165,25.98,0.0022,63.026,94909.46
1794,2026-05-23,16,杭州,晴,0.1084,0.5946,29.13,0.0139,44.037,73866.51
1795,2026-04-04,10,杭州,阴,0.8768,0.5974,21.87,0.1645,57.266,16826.33
1796,2026-06-30,11,杭州,多云,0.4146,0.4751,26.19,0.0176,70.137,51439.67
1797,2026-04-23,10,杭州,晴,0.1949,0.5459,21.81,0.0042,60.346,82153.44
1798,2026-04-11,11,杭州,晴,0.2178,0.4901,28.07,0.0126,64.317,85704.7
1799,2026-04-10,18,杭州,雨,0.8823,0.8033,22.69,0.7674,6.049,3135.45
1800,2026-06-04,7,杭州,阴,0.7025,0.6422,19.39,0.0117,31.666,18031.89
