sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux,wavelength_380,wavelength_390,wavelength_400,wavelength_410,wavelength_420,wavelength_430,wavelength_440,wavelength_450,wavelength_460,wavelength_470,wavelength_480,wavelength_490,wavelength_500,wavelength_510,wavelength_520,wavelength_530,wavelength_540,wavelength_550,wavelength_560,wavelength_570,wavelength_580,wavelength_590,wavelength_600,wavelength_610,wavelength_620,wavelength_630,wavelength_640,wavelength_650,wavelength_660,wavelength_670,wavelength_680,wavelength_690,wavelength_700,wavelength_710,wavelength_720,wavelength_730,wavelength_740,wavelength_750,wavelength_760,wavelength_770,wavelength_780,scene,target_lux,recommended_channel_1,recommended_channel_2,recommended_channel_3,recommended_channel_4,recommended_channel_5,recommended_channel_6,recommended_channel_7
236,2026-05-28,15,杭州,阴,0.6786,0.7665,25.75,0.1021,55.779,21132.6,0.572438,0.664533,0.771452,0.865838,0.880952,0.906991,0.926381,0.949537,0.960464,0.990674,1.0,0.986594,0.982437,0.998216,0.967469,0.956806,0.947812,0.923219,0.894342,0.889137,0.862987,0.870372,0.8435,0.815036,0.82201,0.803366,0.799833,0.75487,0.739989,0.710115,0.687576,0.655565,0.662118,0.652985,0.660379,0.639987,0.631057,0.64261,0.569554,0.541241,0.487138,学习,500,0.7832,0.6112,0.4787,0.0178,0.5662,0.3664,0.004
237,2026-06-02,8,杭州,晴,0.168,0.4192,23.33,0.0141,44.934,75370.7,0.648763,0.709712,0.719803,0.728926,0.739873,0.776523,0.807039,0.832194,0.86378,0.884836,0.897302,0.913128,0.93272,0.951315,0.951592,0.980733,1.0,0.991107,0.992644,0.996831,0.977831,0.966677,0.994449,0.983281,0.989336,0.976425,0.981605,0.955424,0.914398,0.868685,0.841039,0.822238,0.801734,0.792167,0.785333,0.779787,0.757058,0.745961,0.707803,0.721048,0.668894,阅读,400,0.2688,0.2051,0.1527,0.0081,0.1732,0.0942,0.004
238,2026-04-20,8,杭州,晴,0.0278,0.3655,21.1,0.0074,38.714,70294.15,0.656959,0.674799,0.696298,0.690157,0.705385,0.737036,0.788568,0.793662,0.820261,0.837898,0.845315,0.882283,0.882393,0.90071,0.918824,0.957401,0.963519,0.977398,0.983143,0.972853,0.97341,0.973198,0.971946,0.989192,0.988259,1.0,0.988797,0.950527,0.931231,0.91579,0.853279,0.838349,0.819212,0.82011,0.804817,0.786294,0.775385,0.758049,0.73485,0.701967,0.704617,阅读,400,0.3534,0.2698,0.2144,0.0542,0.2298,0.0636,0.004
239,2026-05-02,11,杭州,晴,0.0613,0.523,23.98,0.0124,67.12,88551.2,0.682667,0.732381,0.771729,0.790757,0.79156,0.789751,0.842665,0.872647,0.904002,0.939091,0.93027,0.926105,0.956536,0.982721,0.988468,0.984872,0.988409,1.0,0.987585,0.993472,0.970962,0.958773,0.954604,0.964494,0.959173,0.950295,0.932632,0.905973,0.865501,0.831253,0.797683,0.79224,0.743736,0.743906,0.741546,0.727904,0.72811,0.701262,0.683713,0.675453,0.666768,学习,500,0.3518,0.25,0.2084,0.0665,0.2033,0.0076,0.004
240,2026-05-11,18,杭州,阴,0.815,0.8069,24.37,0.0231,13.495,8436.91,0.589528,0.668358,0.753454,0.822968,0.86332,0.856041,0.900028,0.925589,0.958012,0.994985,0.9843,1.0,0.987347,0.990181,0.994143,0.947745,0.93536,0.942519,0.91629,0.901278,0.876463,0.856275,0.877211,0.829228,0.845832,0.831434,0.784931,0.775202,0.753213,0.744545,0.705993,0.689884,0.656591,0.703516,0.666352,0.668924,0.65009,0.644006,0.624299,0.511145,0.484039,学习,500,0.8899,0.6864,0.5395,0.0304,0.6359,0.3933,0.004
241,2026-06-21,6,杭州,雨,0.8185,0.7813,15.21,0.3533,17.348,5946.65,0.511327,0.656883,0.734301,0.846901,0.867057,0.897495,0.94045,0.978362,0.971186,0.986859,1.0,0.977674,0.989094,0.967777,0.945477,0.932603,0.88437,0.893554,0.846461,0.823435,0.828033,0.792035,0.79296,0.782956,0.77207,0.744085,0.753439,0.720738,0.706548,0.66149,0.65499,0.656055,0.642818,0.611564,0.611626,0.603633,0.606653,0.594139,0.546902,0.491328,0.403941,阅读,400,0.8306,0.6578,0.5406,0.004,0.7135,0.4562,0.004
242,2026-05-25,7,杭州,晴,0.0965,0.5938,15.09,0.0112,30.735,64472.85,0.619189,0.647105,0.681566,0.69814,0.674435,0.707669,0.728198,0.753017,0.78847,0.790934,0.843428,0.855101,0.86274,0.886789,0.896731,0.930564,0.947363,0.954316,0.984843,0.992844,0.979186,0.978336,0.993875,1.0,0.9953,0.996605,0.988262,0.972994,0.940846,0.905711,0.850726,0.842444,0.818078,0.833626,0.796167,0.791651,0.801733,0.759635,0.735359,0.704703,0.707927,阅读,400,0.4257,0.3135,0.2512,0.0331,0.2681,0.1073,0.004
243,2026-06-08,7,杭州,多云,0.4217,0.6482,17.23,0.0487,31.92,32152.0,0.654917,0.693051,0.76057,0.818928,0.828406,0.81173,0.87407,0.89426,0.916043,0.936848,0.931902,0.964914,0.953816,0.973541,0.983576,0.997627,0.974456,1.0,0.987032,0.959138,0.938413,0.925177,0.943022,0.929798,0.950937,0.919362,0.902334,0.895927,0.857848,0.835502,0.817152,0.782354,0.767755,0.761128,0.732015,0.751265,0.739892,0.739217,0.694313,0.642593,0.615892,阅读,400,0.5983,0.4798,0.3867,0.004,0.5136,0.3286,0.004
244,2026-05-21,6,杭州,阴,0.855,0.7373,21.04,0.127,15.142,9306.25,0.598499,0.644512,0.736785,0.842072,0.869028,0.886908,0.890949,0.957024,0.991629,0.992489,0.997349,0.987121,0.96959,0.977921,1.0,0.953969,0.939902,0.947628,0.931061,0.882329,0.872068,0.852633,0.849155,0.854951,0.817341,0.832716,0.802118,0.814315,0.760967,0.729109,0.714549,0.681667,0.647331,0.662591,0.65789,0.634708,0.652963,0.61906,0.586641,0.536748,0.475149,阅读,400,0.7987,0.6339,0.519,0.004,0.6876,0.4412,0.004
245,2026-05-29,15,杭州,阴,0.8379,0.7685,28.4,0.1634,55.856,17391.57,0.583702,0.713962,0.769952,0.859252,0.879867,0.89415,0.943664,0.949475,0.970854,0.984104,0.984116,0.97375,0.988249,1.0,0.980109,0.98693,0.96008,0.939052,0.938436,0.888481,0.869709,0.850693,0.859315,0.826237,0.805744,0.809903,0.772659,0.770971,0.744838,0.710193,0.696562,0.647586,0.658294,0.641943,0.685337,0.643227,0.628947,0.613608,0.596782,0.516737,0.453104,阅读,400,0.7183,0.5755,0.4744,0.004,0.6431,0.4035,0.004
246,2026-05-30,11,杭州,晴,0.0277,0.5385,26.5,0.0005,69.612,94386.64,0.708763,0.733497,0.755202,0.782681,0.800687,0.791844,0.821037,0.88094,0.915137,0.910665,0.939785,0.949939,0.964265,0.980811,0.975911,0.985148,0.997428,1.0,0.986526,0.992785,0.967545,0.956901,0.959986,0.956281,0.961494,0.934792,0.912904,0.89831,0.870058,0.821097,0.783008,0.768819,0.743717,0.728965,0.743817,0.719588,0.723289,0.699428,0.684641,0.663016,0.623861,学习,500,0.3092,0.2122,0.1764,0.0485,0.1689,0.004,0.004
247,2026-05-12,7,杭州,晴,0.0999,0.5787,18.52,0.009,28.915,61022.35,0.616181,0.644586,0.660347,0.679743,0.673224,0.714554,0.699096,0.736851,0.778108,0.799201,0.817625,0.840591,0.835038,0.892616,0.896435,0.931266,0.918193,0.956543,0.959054,0.974062,0.971598,0.974719,0.969623,0.990602,0.995732,1.0,0.993581,0.965335,0.922184,0.899217,0.886397,0.847471,0.784639,0.804923,0.805017,0.782555,0.765135,0.750812,0.73696,0.698534,0.699673,阅读,400,0.4547,0.3395,0.2644,0.0297,0.2836,0.1425,0.004
248,2026-04-17,12,杭州,多云,0.3531,0.5914,32.29,0.0751,67.133,47697.73,0.643049,0.725184,0.798177,0.857394,0.890953,0.899474,0.913774,0.93258,0.985228,0.97831,0.98499,0.99342,0.986191,0.994646,0.994332,1.0,0.979446,0.958558,0.940022,0.942246,0.921328,0.89863,0.890189,0.89386,0.89771,0.861134,0.854252,0.842356,0.795835,0.774332,0.744943,0.707878,0.711272,0.703003,0.704334,0.678814,0.685034,0.692076,0.66362,0.617862,0.552875,办公,450,0.5209,0.4194,0.3288,0.004,0.405,0.2736,0.004
249,2026-05-01,14,杭州,晴,0.2057,0.527,29.81,0.0106,61.474,80500.97,0.680199,0.714696,0.748906,0.774972,0.776612,0.794432,0.839804,0.857642,0.884932,0.906637,0.9207,0.933959,0.954625,0.959809,0.97441,0.976714,0.992401,1.0,0.988914,0.961181,0.975588,0.961752,0.948112,0.967184,0.942077,0.957465,0.929188,0.882576,0.876768,0.834203,0.796418,0.766324,0.755841,0.743275,0.721646,0.743845,0.715526,0.696549,0.670966,0.66923,0.626722,学习,500,0.4171,0.3,0.247,0.0685,0.2532,0.0386,0.004
250,2026-05-11,16,杭州,多云,0.5203,0.6243,27.52,0.0701,42.494,34551.79,0.638002,0.714808,0.743912,0.821786,0.825414,0.841775,0.885388,0.905036,0.920456,0.969775,0.976566,0.948426,0.959575,0.988893,0.978533,1.0,0.98501,0.97422,0.946809,0.951808,0.913842,0.934645,0.916846,0.897322,0.912682,0.920931,0.874118,0.862898,0.823933,0.8004,0.750748,0.746918,0.733347,0.748271,0.697175,0.71029,0.722469,0.693948,0.65345,0.603286,0.55996,办公,450,0.6509,0.511,0.3927,0.004,0.4758,0.3247,0.004
251,2026-05-09,7,杭州,晴,0.1949,0.4762,16.8,0.0009,28.403,57422.77,0.604151,0.626451,0.662752,0.691157,0.687456,0.690589,0.720074,0.731074,0.778213,0.797907,0.81304,0.835471,0.859692,0.894909,0.916165,0.914457,0.936341,0.951034,0.973678,0.969346,0.967671,0.97378,0.969614,1.0,0.991207,0.979457,0.974609,0.970078,0.924355,0.903227,0.850705,0.820788,0.818683,0.793541,0.80285,0.786285,0.758532,0.750202,0.720576,0.705432,0.697133,阅读,400,0.4799,0.3576,0.2805,0.0231,0.3164,0.1646,0.004
252,2026-05-04,12,杭州,晴,0.1383,0.4519,27.77,0.0187,69.215,85943.12,0.67102,0.725281,0.747846,0.768324,0.793535,0.777009,0.835535,0.849164,0.887822,0.900603,0.913926,0.95008,0.968214,0.959364,0.97421,0.978947,1.0,0.963944,0.983593,0.962177,0.932649,0.941696,0.959793,0.935523,0.946077,0.939823,0.911142,0.888936,0.840823,0.814852,0.795313,0.759861,0.746904,0.736424,0.749271,0.714072,0.721086,0.692804,0.687877,0.63982,0.63379,阅读,400,0.1656,0.1146,0.1066,0.004,0.1499,0.0575,0.004
253,2026-06-18,11,杭州,阴,0.878,0.8558,23.6,0.0283,70.233,17284.23,0.56748,0.657195,0.737735,0.858441,0.858764,0.905815,0.910892,0.944502,0.962186,0.95493,0.977727,1.0,0.97197,0.973411,0.959978,0.941535,0.924388,0.911598,0.894558,0.843213,0.844911,0.820928,0.804201,0.816829,0.776766,0.753719,0.767515,0.715216,0.683796,0.698141,0.663344,0.648354,0.622394,0.601579,0.600135,0.610031,0.592974,0.61195,0.547901,0.502789,0.446984,学习,500,0.8166,0.6351,0.4988,0.0222,0.5933,0.3751,0.004
254,2026-04-05,8,杭州,多云,0.3254,0.7011,21.62,0.0083,35.347,38595.67,0.660832,0.697399,0.764515,0.805419,0.841088,0.831923,0.864478,0.912708,0.923978,0.938767,0.974565,0.985949,0.991827,1.0,0.992026,0.995358,0.990799,0.998158,0.983366,0.9737,0.973611,0.971509,0.958912,0.975189,0.942657,0.920846,0.936633,0.897848,0.876285,0.826393,0.805136,0.77308,0.770699,0.763368,0.763615,0.770682,0.755561,0.718541,0.7058,0.660198,0.61756,办公,450,0.6278,0.4799,0.3839,0.0092,0.453,0.283,0.004
255,2026-06-22,16,杭州,多云,0.4623,0.6872,24.35,0.0558,45.595,38445.94,0.631453,0.687565,0.765236,0.842945,0.840128,0.860432,0.858971,0.920949,0.940807,0.948322,0.970612,0.978605,0.968597,0.988615,1.0,0.980932,0.969153,0.970768,0.972751,0.932448,0.939008,0.911122,0.915818,0.902124,0.896503,0.911982,0.859885,0.861813,0.850189,0.806458,0.751507,0.728535,0.720617,0.724267,0.719856,0.695316,0.692729,0.684906,0.65317,0.640035,0.563631,阅读,400,0.5331,0.4264,0.3568,0.004,0.4814,0.3009,0.004
256,2026-04-15,10,杭州,雨,0.8088,0.8578,22.02,0.2963,59.108,10831.7,0.573294,0.652442,0.752935,0.855405,0.87256,0.924827,0.948262,0.954569,0.993504,0.987153,1.0,0.989352,0.973396,0.949461,0.943996,0.938412,0.898944,0.888516,0.843471,0.844054,0.814646,0.774111,0.770839,0.77257,0.72984,0.718088,0.714803,0.724739,0.664738,0.657847,0.633827,0.605574,0.604162,0.589243,0.587199,0.568157,0.589318,0.600471,0.52803,0.479275,0.408108,阅读,400,0.7805,0.6224,0.5147,0.004,0.6877,0.4372,0.004
257,2026-04-25,18,杭州,多云,0.315,0.4984,28.29,0.0509,10.041,21047.93,0.597,0.639413,0.700966,0.755134,0.752009,0.774299,0.789082,0.828626,0.825231,0.88474,0.869371,0.909249,0.911934,0.928933,0.941728,0.961003,0.974874,0.990752,0.999317,0.985739,1.0,0.980193,0.997569,0.997313,0.989912,0.996938,0.991668,0.96839,0.949556,0.92514,0.883959,0.824357,0.866726,0.835276,0.822929,0.811005,0.809484,0.793534,0.746028,0.701074,0.67018,阅读,400,0.7179,0.567,0.4537,0.004,0.5801,0.3752,0.004
258,2026-06-04,15,杭州,雨,0.8121,0.7791,27.99,0.8061,56.248,10785.8,0.533129,0.645367,0.773162,0.887691,0.900238,0.9074,0.944102,0.950418,0.987622,1.0,0.995591,0.998488,0.991354,0.975738,0.939371,0.933387,0.921159,0.913834,0.863916,0.85049,0.831767,0.796916,0.798818,0.785711,0.77508,0.748299,0.757679,0.69736,0.712971,0.67203,0.659309,0.62011,0.624766,0.626225,0.588598,0.59965,0.5713,0.596338,0.524883,0.468788,0.446046,学习,500,0.8642,0.6726,0.5251,0.023,0.6217,0.3994,0.004
259,2026-04-02,15,杭州,阴,0.8886,0.6243,28.42,0.1601,47.268,14426.72,0.563899,0.675089,0.767274,0.847486,0.868908,0.901314,0.941077,0.952164,0.996515,0.97547,0.994969,0.987711,0.99766,0.970414,1.0,0.934607,0.969347,0.928043,0.914973,0.905158,0.877476,0.836635,0.842632,0.85041,0.799352,0.830257,0.78855,0.75646,0.726413,0.711431,0.662897,0.666941,0.657005,0.638221,0.660672,0.642966,0.632753,0.632257,0.584606,0.522027,0.451505,阅读,400,0.7475,0.596,0.494,0.004,0.6623,0.4152,0.004
260,2026-05-07,7,杭州,晴,0.1176,0.5915,17.35,0.006,28.043,61137.94,0.594674,0.620329,0.649082,0.682048,0.674198,0.680067,0.721978,0.734655,0.786648,0.781994,0.798019,0.827443,0.848054,0.864119,0.91915,0.917235,0.937725,0.944533,0.954,0.973837,0.947341,0.955348,0.973075,1.0,0.989288,0.994766,0.97971,0.972253,0.914706,0.901212,0.854757,0.83643,0.8016,0.800405,0.790722,0.770357,0.753051,0.743922,0.728854,0.698122,0.680374,阅读,400,0.4566,0.3444,0.2642,0.0381,0.2883,0.1353,0.004
261,2026-06-28,11,杭州,多云,0.479,0.5904,26.27,0.0606,70.179,43143.69,0.669132,0.740551,0.780969,0.868287,0.845812,0.857463,0.891556,0.927645,0.981518,0.965774,0.968563,0.973506,1.0,0.997437,0.976291,0.953904,0.954727,0.977852,0.950574,0.924737,0.92728,0.91283,0.87912,0.872845,0.858195,0.84984,0.818718,0.797163,0.768103,0.772475,0.712283,0.732496,0.6869,0.709764,0.679743,0.659687,0.686824,0.67996,0.613981,0.582385,0.536643,学习,500,0.6242,0.4847,0.3875,0.0167,0.4582,0.271,0.004
262,2026-04-03,10,杭州,晴,0.0536,0.2887,23.48,0.0113,57.093,87435.2,0.662804,0.69781,0.74424,0.740899,0.766879,0.773938,0.803558,0.828698,0.860428,0.88473,0.897642,0.921612,0.937715,0.967216,0.962003,0.952308,0.988787,0.98069,1.0,0.987401,0.958304,0.962177,0.949685,0.958042,0.963508,0.959729,0.942872,0.913652,0.906943,0.84602,0.79999,0.775164,0.786663,0.764786,0.759873,0.742682,0.729188,0.709961,0.70095,0.675303,0.660085,学习,500,0.3934,0.2712,0.2192,0.0816,0.2003,0.004,0.004
263,2026-06-23,11,杭州,多云,0.4036,0.6959,29.01,0.0686,70.239,45662.88,0.661043,0.716589,0.773019,0.838123,0.877172,0.890043,0.896958,0.935319,0.971432,0.971649,0.988986,0.998158,1.0,0.99756,0.983684,0.979198,0.964217,0.947999,0.949819,0.942033,0.896982,0.900429,0.896579,0.859541,0.86971,0.879657,0.849654,0.799157,0.801276,0.754315,0.741502,0.702395,0.69582,0.68303,0.684554,0.67251,0.669759,0.651013,0.634402,0.594373,0.536706,办公,450,0.5456,0.4285,0.3475,0.004,0.4274,0.2775,0.004
264,2026-05-03,16,杭州,晴,0.1449,0.5891,26.19,0.0163,41.204,73412.97,0.645104,0.679465,0.70507,0.733261,0.73558,0.736042,0.760333,0.799119,0.819991,0.839144,0.847857,0.872394,0.926154,0.917163,0.959583,0.959839,0.968577,0.963829,0.983281,1.0,0.990806,0.975038,0.964392,0.972623,0.975654,0.991044,0.980383,0.943726,0.908175,0.889723,0.826947,0.807959,0.794551,0.771808,0.766,0.754381,0.762142,0.752153,0.712593,0.687426,0.662807,学习,500,0.5263,0.3666,0.3077,0.116,0.2978,0.004,0.004
265,2026-05-19,12,杭州,晴,0.0908,0.4229,26.46,0.0078,70.643,89395.28,0.68336,0.729766,0.736681,0.790831,0.787316,0.805992,0.835814,0.857186,0.883567,0.903021,0.926931,0.95029,0.951057,0.973401,0.954787,0.980701,1.0,0.988372,0.977508,0.968067,0.931665,0.94009,0.956153,0.940686,0.938344,0.910569,0.900165,0.903166,0.867419,0.813724,0.78469,0.76311,0.736384,0.720772,0.73113,0.728102,0.715397,0.703739,0.661612,0.657641,0.635633,办公,450,0.2557,0.1851,0.1357,0.024,0.1444,0.0491,0.004
266,2026-05-22,6,杭州,晴,0.0544,0.5194,12.29,0.0003,15.283,46406.16,0.541137,0.559364,0.571084,0.59295,0.582769,0.587331,0.628398,0.643635,0.669152,0.699211,0.708735,0.734034,0.766119,0.775057,0.818197,0.835996,0.876921,0.897485,0.914732,0.907957,0.929821,0.929847,0.956056,0.952373,0.971731,1.0,0.985783,0.962986,0.931815,0.896002,0.872202,0.83882,0.839595,0.8145,0.80824,0.782564,0.776212,0.763483,0.735878,0.712377,0.69751,休息,180,0.2462,0.1841,0.1301,0.0122,0.1492,0.063,0.004
267,2026-04-09,17,杭州,多云,0.35,0.7613,25.14,0.014,21.684,28867.73,0.639229,0.6975,0.741563,0.798033,0.792393,0.825234,0.852323,0.877983,0.896403,0.922852,0.918879,0.945783,0.95883,0.949226,0.980489,0.966826,0.982339,0.9905,0.979253,0.983008,0.97468,0.958623,0.976013,0.96249,1.0,0.964398,0.938255,0.920308,0.919177,0.867584,0.823498,0.825074,0.793669,0.798444,0.79594,0.780811,0.798135,0.737542,0.70763,0.673051,0.661983,办公,450,0.7154,0.5541,0.4357,0.0231,0.5106,0.3134,0.004
268,2026-04-13,16,杭州,多云,0.3524,0.4779,30.66,0.0335,37.2,39244.81,0.647148,0.716973,0.744174,0.815586,0.81598,0.842149,0.865444,0.89534,0.930406,0.948276,0.956413,0.973672,0.96667,0.990928,0.984281,0.98298,0.978977,0.982224,1.0,0.965393,0.939485,0.954439,0.93407,0.942305,0.928855,0.943395,0.907351,0.911398,0.85663,0.835818,0.826685,0.789209,0.80081,0.763757,0.764879,0.777579,0.727454,0.714942,0.683621,0.661205,0.590586,学习,500,0.6818,0.515,0.4232,0.0646,0.477,0.2218,0.004
269,2026-04-30,13,杭州,晴,0.0435,0.5533,29.07,0.0047,66.882,88678.87,0.67886,0.71793,0.75215,0.775436,0.764034,0.795498,0.826485,0.866175,0.904484,0.912076,0.918883,0.925446,0.961598,0.959127,0.984944,0.997776,0.976407,0.997239,1.0,0.98704,0.944996,0.946296,0.939542,0.956378,0.952149,0.91346,0.917936,0.903775,0.866444,0.829486,0.788243,0.753565,0.746481,0.738601,0.736615,0.727646,0.709698,0.705327,0.674511,0.647517,0.647833,学习,500,0.3573,0.2555,0.2009,0.069,0.2059,0.0144,0.004
270,2026-04-07,16,杭州,多云,0.4439,0.468,29.38,0.04,35.821,35730.0,0.629451,0.715903,0.747271,0.842694,0.821477,0.8675,0.870394,0.922524,0.918108,0.945177,0.968045,0.976019,0.988668,0.973966,0.984289,1.0,0.974516,0.986272,0.968278,0.961478,0.946516,0.925498,0.927621,0.931181,0.924662,0.937231,0.916307,0.887673,0.84918,0.81905,0.825144,0.765526,0.766144,0.762373,0.748785,0.733302,0.72683,0.718978,0.674042,0.656314,0.596419,办公,450,0.645,0.5025,0.3936,0.0155,0.4674,0.3027,0.004
271,2026-04-14,7,杭州,阴,0.7179,0.8256,20.86,0.0663,22.977,13015.58,0.583617,0.661861,0.740761,0.819153,0.85228,0.891749,0.895346,0.912907,0.942356,0.963938,0.973103,0.979711,0.995551,0.995241,1.0,0.941237,0.941409,0.949921,0.918068,0.91872,0.892005,0.896474,0.878523,0.870782,0.841552,0.834188,0.815283,0.777899,0.794701,0.757629,0.716726,0.719115,0.678478,0.653883,0.689024,0.653479,0.664678,0.665718,0.61265,0.562502,0.501124,休息,180,0.5037,0.4044,0.4051,0.004,0.6578,0.3247,0.004
272,2026-06-19,7,杭州,多云,0.6176,0.7314,17.06,0.0572,32.256,26552.97,0.623266,0.699354,0.755448,0.837089,0.840407,0.848776,0.879888,0.927922,0.947742,0.93726,0.955994,0.980558,0.984939,0.969623,0.995743,0.97305,1.0,0.983587,0.951331,0.946127,0.931331,0.92953,0.918515,0.90237,0.893706,0.909986,0.89067,0.866638,0.841671,0.798608,0.779272,0.787266,0.753677,0.725588,0.716721,0.678837,0.724768,0.712543,0.651366,0.595784,0.555534,阅读,400,0.6425,0.5134,0.4222,0.004,0.5627,0.3551,0.004
273,2026-05-26,6,杭州,雨,0.867,0.7917,18.07,0.798,15.802,4824.31,0.502189,0.619745,0.746435,0.865355,0.862179,0.879285,0.883951,0.944224,0.940912,1.0,0.952628,0.989567,0.963215,0.927433,0.930976,0.922085,0.889597,0.883645,0.861317,0.836068,0.806676,0.772488,0.772907,0.764001,0.723729,0.739037,0.719655,0.684191,0.676318,0.654739,0.665655,0.625651,0.625678,0.603032,0.575295,0.608874,0.589015,0.591536,0.517938,0.468358,0.415511,学习,500,0.9171,0.709,0.5562,0.0324,0.6575,0.4057,0.004
274,2026-05-25,18,杭州,多云,0.4867,0.49,25.58,0.0488,15.679,22019.55,0.620511,0.682978,0.746986,0.77366,0.789615,0.821974,0.863364,0.876695,0.891409,0.892587,0.949063,0.939597,0.94514,0.947098,0.958768,0.971434,0.985166,0.973478,0.989018,0.976159,1.0,0.942156,0.966361,0.968649,0.952407,0.961483,0.958241,0.930619,0.922481,0.845505,0.833586,0.840987,0.819454,0.807129,0.81052,0.761259,0.787122,0.778863,0.709363,0.705965,0.626758,学习,500,0.8109,0.6186,0.499,0.0624,0.5701,0.29,0.004
275,2026-04-02,16,杭州,晴,0.1022,0.6009,30.68,0.0032,34.624,69244.69,0.625969,0.660311,0.690848,0.699343,0.706009,0.720932,0.735478,0.756228,0.80877,0.80933,0.839848,0.852455,0.873973,0.914643,0.927756,0.945924,0.952138,0.972071,0.990156,0.987012,0.993004,0.994553,0.989085,0.982318,0.997595,1.0,0.980402,0.956206,0.936993,0.922934,0.855926,0.830758,0.799868,0.815608,0.803578,0.791563,0.782723,0.749248,0.729079,0.727748,0.695773,办公,450,0.5109,0.3549,0.2989,0.1076,0.2928,0.004,0.004
276,2026-06-18,18,杭州,多云,0.3455,0.5887,24.67,0.0365,17.336,26873.49,0.628851,0.685024,0.746958,0.77928,0.78575,0.814027,0.852432,0.86549,0.881808,0.904269,0.918558,0.930096,0.9696,0.945588,0.979802,0.973325,0.963934,0.984192,0.979905,0.989367,0.976991,0.959778,0.992469,0.992255,1.0,0.978876,0.964086,0.954636,0.913164,0.89097,0.856252,0.816002,0.820863,0.806216,0.802808,0.802668,0.803851,0.766019,0.72877,0.679616,0.63469,阅读,400,0.6567,0.5188,0.4249,0.004,0.5401,0.3456,0.004
277,2026-05-08,6,杭州,晴,0.0678,0.4871,18.36,0.0193,12.921,39660.57,0.557359,0.566521,0.57664,0.591109,0.589379,0.601908,0.618743,0.641109,0.650421,0.697279,0.71136,0.746418,0.769324,0.788482,0.829388,0.849666,0.876512,0.898369,0.935439,0.925859,0.938629,0.941029,0.976427,0.982514,0.996713,1.0,0.999505,0.971335,0.936069,0.927548,0.867266,0.867032,0.856933,0.831502,0.836737,0.811539,0.810525,0.772586,0.73079,0.728913,0.722399,学习,500,0.8021,0.5757,0.4912,0.1454,0.5099,0.1062,0.004
278,2026-04-02,13,杭州,雨,0.8497,0.8419,26.43,0.7602,62.964,10848.42,0.547543,0.636866,0.751507,0.883432,0.898076,0.925244,0.92224,0.975583,0.986706,0.99157,1.0,0.984993,0.972639,0.96372,0.94391,0.961111,0.92198,0.87242,0.889045,0.830115,0.813154,0.804812,0.748494,0.75827,0.74027,0.736578,0.721958,0.695935,0.673204,0.667034,0.63577,0.61549,0.605432,0.622005,0.595764,0.584822,0.564614,0.569811,0.521129,0.462421,0.391031,休息,180,0.5293,0.4417,0.4234,0.004,0.6978,0.3702,0.004
279,2026-06-21,11,杭州,多云,0.4351,0.5705,26.27,0.054,70.245,42687.93,0.634283,0.709738,0.792171,0.826638,0.842909,0.871284,0.898908,0.919569,0.975474,0.964508,0.978642,0.977982,0.989794,0.998266,1.0,0.965942,0.979639,0.962044,0.952189,0.921335,0.901012,0.898638,0.889231,0.890018,0.866263,0.850857,0.806751,0.795333,0.783468,0.745883,0.740075,0.693269,0.689595,0.683399,0.698313,0.671457,0.676615,0.665172,0.636036,0.597693,0.54932,学习,500,0.6253,0.4865,0.3817,0.0127,0.4529,0.2834,0.004
280,2026-04-21,11,杭州,阴,0.6892,0.859,25.69,0.037,65.728,20438.11,0.589623,0.711339,0.783861,0.876267,0.870708,0.897193,0.923316,0.960762,0.975818,0.984223,0.991973,0.986593,0.990511,1.0,0.954704,0.96641,0.964677,0.925969,0.90102,0.898313,0.851451,0.845927,0.818664,0.796667,0.808186,0.779598,0.778689,0.772111,0.756869,0.706719,0.693724,0.665348,0.641745,0.613919,0.656916,0.618366,0.647527,0.632738,0.561579,0.526517,0.497402,办公,450,0.7542,0.5952,0.4644,0.004,0.5776,0.3926,0.004
281,2026-05-30,18,杭州,雨,0.9194,0.9346,25.85,0.4912,16.248,4546.22,0.529415,0.628824,0.741765,0.856036,0.895617,0.916457,0.915483,0.946521,0.957142,0.949756,0.975502,1.0,0.940871,0.95259,0.936955,0.924173,0.886384,0.857794,0.835194,0.850416,0.795605,0.783377,0.804611,0.750808,0.753321,0.749553,0.732172,0.678913,0.665424,0.656998,0.659021,0.603569,0.595301,0.601085,0.60037,0.599785,0.577366,0.580895,0.528742,0.479091,0.391486,阅读,400,0.845,0.6691,0.5474,0.004,0.7224,0.4623,0.004
